2050,1,2,7.8316,7.8562,7.7155
2050,1,9,7.8315,7.8612,7.711
2050,1,16,7.8321,7.8612,7.7059
2050,1,23,7.836,7.8659,7.7086
2050,1,30,7.8464,7.8833,7.7154
2050,2,6,7.8531,7.9195,7.7199
2050,2,13,7.8471,7.9242,7.7081
2050,2,20,7.8452,7.9319,7.7119
2050,2,27,7.8439,7.9408,7.7279
2050,3,6,7.8478,7.9438,7.7424
2050,3,13,7.8553,7.9476,7.7458
2050,3,20,7.8574,7.9471,7.7466
2050,3,27,7.8575,7.9481,7.7551
2050,4,3,7.8577,7.9511,7.76
2050,4,10,7.8665,7.9526,7.7681
2050,4,17,7.8652,7.9545,7.7773
2050,4,24,7.8656,7.9556,7.7864
2050,5,1,7.8657,7.9543,7.7853
2050,5,8,7.8608,7.9502,7.7683
2050,5,15,7.8607,7.9509,7.7645
2050,5,22,7.8699,7.9589,7.7899
2050,5,29,7.8774,7.9632,7.8038
2050,6,5,7.8808,7.9739,7.8055
2050,6,12,7.8799,7.9914,7.8281
2050,6,19,7.875,7.9946,7.8502
2050,6,26,7.8676,7.9853,7.8449
2050,7,3,7.8571,7.964,7.8179
2050,7,10,7.8393,7.9453,7.7974
2050,7,17,7.8209,7.9291,7.7824
2050,7,24,7.8062,7.9052,7.7546
2050,7,31,7.7962,7.8858,7.7305
2050,8,7,7.7845,7.8767,7.7171
2050,8,14,7.7725,7.8687,7.7037
2050,8,21,7.7644,7.8562,7.6814
2050,8,28,7.7545,7.8413,7.6553
2050,9,4,7.7454,7.8356,7.6434
2050,9,11,7.7412,7.8325,7.6383
2050,9,18,7.7383,7.8232,7.627
2050,9,25,7.7374,7.8198,7.6131
2050,10,2,7.7384,7.8264,7.6174
2050,10,9,7.7434,7.8335,7.6246
2050,10,16,7.7481,7.8324,7.6237
2050,10,23,7.7516,7.8301,7.6255
2050,10,30,7.7588,7.8441,7.6364
2050,11,6,7.7622,7.8531,7.6445
2050,11,13,7.7678,7.8616,7.6495
2050,11,20,7.767,7.858,7.6478
2050,11,27,7.7628,7.8432,7.6496
2050,12,4,7.7648,7.8409,7.6491
2050,12,11,7.7636,7.8433,7.6439
2050,12,18,7.773,7.8485,7.6442
2050,12,25,7.7872,7.8517,7.642
2051,1,1,7.8057,7.8554,7.6228
2051,1,8,7.812,7.8607,7.6254
2051,1,15,7.8132,7.8651,7.6593
2051,1,22,7.819,7.8708,7.6678
2051,1,29,7.8278,7.8667,7.6842
2051,2,5,7.8303,7.8632,7.6956
2051,2,12,7.8453,7.8808,7.7141
2051,2,19,7.8598,7.8954,7.7333
2051,2,26,7.8634,7.8994,7.7472
2051,3,5,7.8631,7.9034,7.7645
2051,3,12,7.8642,7.8981,7.7801
2051,3,19,7.8723,7.8918,7.7908
2051,3,26,7.8784,7.9059,7.7972
2051,4,2,7.8811,7.9117,7.8007
2051,4,9,7.8906,7.9137,7.8031
2051,4,16,7.9055,7.9172,7.8103
2051,4,23,7.9148,7.9284,7.82
2051,4,30,7.9214,7.9431,7.828
2051,5,7,7.9236,7.9499,7.8395
2051,5,14,7.9272,7.9514,7.8492
2051,5,21,7.9296,7.9617,7.8527
2051,5,28,7.927,7.968,7.855
2051,6,4,7.9155,7.9669,7.8482
2051,6,11,7.8995,7.9512,7.828
2051,6,18,7.8834,7.9118,7.7945
2051,6,25,7.8674,7.8843,7.7733
2051,7,2,7.8483,7.8663,7.7701
2051,7,9,7.8325,7.8585,7.7653
2051,7,16,7.8234,7.8416,7.7526
2051,7,23,7.816,7.8277,7.7415
2051,7,30,7.8057,7.8231,7.7372
2051,8,6,7.7971,7.8228,7.7429
2051,8,13,7.7909,7.8098,7.7335
2051,8,20,7.788,7.7985,7.7223
2051,8,27,7.7836,7.7972,7.719
